Charming,-0.089228875276690000000000000,-1.495366049410000000000000000
Cheerful,1.274513486226000000000000000,0.414829078874100000000000000
Daring,-1.207157718790000000000000000,0.385839008768300000000000000
Down.to.earth,1.719968486478000000000000000,0.550632044977400000000000000
Honest,1.127904081587000000000000000,-0.373375992870200000000000000
Imaginative,-0.231472044464100000000000000,-0.382599557578700000000000000
Intelligent,-0.656078953943200000000000000,-1.110192375426000000000000000
Outdoorsy,-0.704289195138400000000000000,2.593939724301000000000000000
Reliable,0.497429018331800000000000000,-0.179500861736300000000000000
Spirited,-0.649491655085500000000000000,0.578096833089100000000000000
Successful,-0.254979960849500000000000000,-0.239828189956200000000000000
Tough,-0.876898104611200000000000000,1.860835671888000000000000000
Up.to.date,-0.520153154417500000000000000,0.017025965259180000000000000
Upper.class,-1.790348968178000000000000000,-1.446248139917000000000000000
Wholesome,1.601830460378000000000000000,-0.575895421910000000000000000
